Generacion,k,e,aa,da,af,df,puntos
0,66,2,14,10,1,3,30
0,33,1,6,6,3,1,24
0,73,1,6,5,5,1,21
0,63,2,10,5,3,8,15
0,34,2,4,14,2,1,12
0,82,3,3,17,1,1,12
0,61,2,10,5,3,8,9
0,61,3,8,2,10,5,9
0,41,2,9,4,2,8,9
0,3,2,10,10,8,9,9
0,1,1,0,10,3,1,6
0,1,2,12,9,6,7,6
0,54,2,11,5,3,9,6
0,1,2,11,6,1,8,6
0,1,1,0,1,0,7,3
0,11,2,8,5,3,6,3
1,33,2,11,6,3,8,30
1,63,2,10,5,1,8,27
1,66,2,14,10,1,1,21
1,66,2,14,10,1,3,21
1,66,1,14,10,3,3,9
1,73,1,6,5,5,1,9
1,73,1,6,5,5,1,9
1,73,1,6,5,5,1,9
1,33,1,6,6,3,1,9
1,66,2,14,10,1,3,9
1,33,1,6,6,3,1,9
1,73,1,14,5,1,1,6
1,63,2,10,5,3,8,6
1,73,1,6,6,4,7,6
1,73,1,6,5,10,3,0
1,63,1,6,6,3,8,0
2,63,2,10,5,1,8,27
2,66,2,13,5,1,8,27
2,33,2,11,6,3,8,24
2,63,2,10,6,1,8,24
2,33,2,14,6,3,8,12
2,63,2,10,5,1,8,12
2,63,2,10,5,1,3,9
2,66,2,14,10,1,3,9
2,10,2,14,15,1,3,9
2,33,2,2,6,3,1,6
2,66,2,14,10,1,1,6
2,33,2,11,5,10,8,6
2,66,2,14,10,1,1,3
2,33,2,11,6,5,3,3
2,66,2,14,10,1,3,3
2,66,1,14,10,1,1,0
3,33,2,10,6,3,8,21
3,66,2,10,5,1,7,21
3,63,2,10,6,1,8,18
3,63,2,10,5,1,6,18
3,33,2,11,6,3,8,12
3,63,2,10,5,1,8,12
3,63,2,10,5,1,8,12
3,66,2,13,5,3,8,9
3,63,2,13,5,1,8,9
3,72,2,11,6,3,8,9
3,63,2,10,6,1,8,9
3,66,2,13,5,1,8,9
3,63,2,10,6,1,8,9
3,66,2,10,5,1,8,9
3,66,1,2,5,1,8,3
3,63,2,10,2,1,8,0
4,33,2,10,5,3,8,33
4,33,2,10,5,3,8,33
4,33,2,10,6,3,8,15
4,63,2,10,6,3,8,12
4,63,2,10,6,1,9,9
4,63,2,10,6,1,8,9
4,66,2,10,5,1,6,9
4,63,2,10,5,1,6,9
4,33,2,10,6,3,8,9
4,66,2,10,5,1,7,9
4,33,2,10,6,3,8,9
4,63,2,10,5,1,6,6
4,63,2,10,5,1,7,6
4,63,2,10,6,1,8,6
4,33,2,10,6,9,8,6
4,66,2,10,3,1,7,0
5,33,2,10,5,3,8,30
5,33,2,10,5,3,8,27
5,33,2,10,16,3,8,21
5,33,2,10,4,3,8,15
5,33,2,10,5,3,8,15
5,33,2,10,5,3,8,9
5,33,2,10,6,3,8,9
5,63,2,10,6,3,8,9
5,33,2,10,5,3,8,9
5,63,2,7,6,3,8,6
5,33,2,10,5,9,9,6
5,63,2,10,6,3,8,6
5,33,2,10,6,3,8,6
5,33,2,10,6,3,8,6
5,33,2,10,5,4,8,3
5,63,2,10,6,3,8,3
6,33,2,10,5,3,8,24
6,33,2,10,5,3,8,21
6,33,2,10,5,3,8,21
6,33,2,10,5,3,8,21
6,33,2,10,5,3,8,15
6,33,2,10,5,3,8,12
6,33,2,10,5,3,8,12
6,33,2,10,5,3,8,12
6,33,2,10,5,3,8,12
6,33,2,10,16,3,8,9
6,33,2,10,16,3,8,9
6,33,2,10,4,3,8,3
6,33,2,10,4,3,8,3
6,33,2,2,16,3,8,3
6,33,2,10,4,3,8,3
6,33,2,10,4,3,8,0
7,33,2,10,5,3,8,24
7,33,2,10,5,3,8,18
7,33,2,10,5,3,8,18
7,101,2,10,5,3,8,18
7,12,2,10,5,3,8,15
7,33,2,10,5,3,8,9
7,33,2,10,5,3,8,9
7,33,2,10,5,3,8,9
7,33,2,10,5,3,8,9
7,33,2,10,5,3,8,9
7,33,2,10,5,3,8,9
7,33,2,10,5,3,8,9
7,33,2,10,5,3,8,9
7,33,2,10,5,3,8,9
7,68,2,8,5,3,8,3
7,33,2,10,5,9,8,3
8,33,2,10,5,3,8,24
8,101,2,10,5,3,8,21
8,33,2,10,5,3,8,18
8,33,2,10,5,3,8,18
8,33,2,10,5,3,8,15
8,101,2,10,5,3,8,12
8,101,2,10,5,3,8,12
8,33,2,10,5,3,8,9
8,33,2,10,5,3,8,9
8,33,2,10,5,3,8,9
8,33,2,10,5,3,8,9
8,33,2,10,5,3,8,9
8,33,2,10,5,3,8,9
8,33,4,10,5,6,8,3
8,93,2,10,5,6,8,3
8,33,2,17,5,3,8,0
9,33,2,10,5,3,8,24
9,101,2,10,5,3,8,21
9,33,2,10,5,3,8,18
9,33,2,10,5,3,8,18
9,101,2,10,5,3,8,15
9,33,2,10,5,3,8,12
9,51,2,10,5,3,8,12
9,101,2,10,5,3,8,9
9,33,2,10,5,3,8,9
9,33,2,10,5,3,8,9
9,33,2,10,5,3,8,9
9,33,2,10,5,3,8,9
9,101,2,10,5,3,8,9
9,33,2,10,5,2,8,6
9,101,2,10,5,3,0,0
9,33,2,12,5,3,7,0
10,33,2,10,5,3,8,18
10,33,2,10,5,3,8,18
10,101,2,10,5,3,8,18
10,33,2,10,5,3,8,18
10,33,2,10,5,3,8,9
10,78,2,10,5,3,8,9
10,101,2,10,5,3,8,9
10,101,2,10,5,3,8,9
10,33,2,10,5,3,8,9
10,33,2,10,5,3,8,9
10,33,2,10,5,3,8,9
10,33,2,10,5,3,8,9
10,101,2,10,5,3,8,9
10,33,2,10,5,3,8,9
10,33,2,10,5,3,8,9
10,33,2,10,5,3,8,9
11,33,2,10,5,3,8,21
11,33,2,10,5,3,8,18
11,75,2,10,5,3,8,18
11,33,2,10,5,3,8,18
11,101,2,10,5,3,8,12
11,33,2,10,5,3,8,12
11,33,2,10,5,3,8,9
11,33,2,10,5,3,8,9
11,33,2,10,5,3,8,9
11,33,2,2,5,3,8,9
11,33,2,10,5,3,8,9
11,33,2,10,5,3,8,9
11,33,2,10,5,3,8,9
11,33,2,10,5,3,8,9
11,33,2,10,5,3,8,9
11,101,2,11,5,3,8,0
12,33,2,10,5,3,8,18
12,33,2,10,5,3,8,18
12,33,2,10,5,3,8,18
12,33,2,10,5,3,8,18
12,75,2,10,5,3,8,9
12,75,2,10,5,3,8,9
12,33,2,10,5,3,8,9
12,75,1,10,5,3,8,9
12,33,2,10,5,3,8,9
12,75,2,10,5,3,8,9
12,33,2,10,5,3,8,9
12,33,2,10,5,3,8,9
12,33,2,10,5,3,8,9
12,33,2,10,5,3,8,9
12,33,2,10,5,3,8,9
12,33,2,10,5,3,8,9
13,33,2,10,5,3,8,21
13,33,2,10,5,3,8,21
13,33,2,10,5,3,8,18
13,33,2,10,5,3,8,18
13,33,2,10,5,3,8,12
13,33,2,10,5,3,8,12
13,33,2,10,5,3,8,12
13,33,2,10,5,3,8,12
13,33,2,10,5,3,8,9
13,33,2,10,5,3,8,9
13,33,2,10,5,3,8,9
13,33,2,10,5,3,8,9
13,33,2,10,5,3,8,9
13,33,2,10,5,3,8,9
13,33,2,14,5,3,8,0
13,33,2,13,5,3,8,0
14,33,2,10,5,3,8,21
14,33,2,10,5,3,8,21
14,33,2,10,5,3,8,18
14,33,2,10,5,3,8,18
14,33,2,10,5,3,8,12
14,33,2,10,5,3,8,12
14,33,2,10,5,3,8,12
14,33,1,10,5,3,2,9
14,33,2,10,5,3,8,9
14,33,2,10,5,3,8,9
14,54,2,10,5,3,8,9
14,33,2,10,5,3,8,9
14,33,2,10,5,3,8,9
14,33,2,10,5,3,8,9
14,27,2,10,5,3,9,3
14,33,2,10,5,5,8,0
15,33,2,10,5,3,8,21
15,33,2,10,5,3,8,21
15,33,2,10,5,3,8,18
15,33,2,10,5,3,8,18
15,33,2,10,5,3,8,12
15,33,2,10,5,3,8,12
15,33,2,10,5,3,8,12
15,33,2,10,5,3,8,9
15,33,2,10,5,3,8,9
15,33,2,10,5,3,2,9
15,33,2,10,5,3,8,9
15,33,2,10,5,3,8,9
15,33,2,10,5,3,8,9
15,33,2,10,12,3,8,9
15,33,2,10,5,3,7,3
15,33,2,10,5,3,7,0
16,33,2,10,5,3,8,21
16,33,2,10,5,3,8,21
16,33,2,10,5,3,8,19
16,33,2,10,5,3,8,18
16,33,2,10,5,3,8,12
16,33,2,10,5,3,8,12
16,33,2,10,5,3,8,12
16,33,2,10,5,3,8,10
16,33,2,10,5,3,8,10
16,33,2,10,12,3,8,9
16,33,2,10,5,3,8,9
16,33,2,10,5,3,8,9
16,33,2,10,5,3,8,9
16,33,1,10,17,3,4,3
16,33,2,10,5,10,8,3
16,33,2,13,5,3,8,0
17,33,2,10,5,3,8,24
17,33,2,10,5,3,8,21
17,33,2,10,5,3,8,18
17,33,2,10,5,3,8,18
17,33,2,10,3,3,8,12
17,33,2,10,5,3,8,12
17,33,2,10,5,3,8,12
17,33,2,10,5,3,8,9
17,33,2,10,5,3,8,9
17,33,2,10,5,3,8,9
17,33,2,10,5,3,8,9
17,33,2,10,5,3,8,9
17,33,2,10,5,7,8,9
17,33,2,5,5,3,8,6
17,33,4,1,5,3,8,3
17,33,2,10,5,3,10,0
18,33,2,10,5,3,8,21
18,33,2,10,5,3,8,18
18,33,2,10,5,3,8,18
18,33,2,10,5,3,8,18
18,33,2,10,5,3,8,12
18,33,2,10,5,3,8,12
18,33,2,10,5,3,8,9
18,33,2,10,17,3,8,9
18,33,2,10,5,3,8,9
18,33,2,10,5,3,2,9
18,33,2,10,5,3,8,9
18,33,2,10,5,3,8,9
18,33,2,10,5,3,8,9
18,33,2,10,5,3,8,9
18,33,2,10,5,3,8,9
18,33,2,10,5,9,8,0
19,33,2,10,5,3,8,24
19,33,2,10,5,3,8,18
19,33,2,10,5,3,8,18
19,33,2,10,5,3,8,18
19,33,2,10,5,3,8,15
19,33,2,10,5,3,8,9
19,33,2,10,5,3,8,9
19,33,2,10,5,3,8,9
19,33,2,10,5,3,8,9
19,33,2,10,5,3,8,9
19,33,2,10,5,3,8,9
19,33,2,10,5,3,8,9
19,33,2,10,5,3,8,9
19,33,2,10,5,3,8,9
19,33,2,17,6,3,8,3
19,33,2,10,5,6,8,3
20,33,2,10,5,3,8,21
20,33,2,10,5,3,8,21
20,33,2,10,5,3,8,21
20,33,2,10,5,3,8,18
20,33,2,10,5,3,8,12
20,33,2,10,5,3,8,12
20,33,2,10,5,3,8,12
20,33,2,10,5,3,8,12
20,100,2,10,5,3,8,12
20,33,2,10,5,3,8,12
20,33,2,10,5,3,8,9
20,33,2,10,5,3,8,9
20,33,2,10,5,3,8,9
20,33,2,10,5,3,7,0
20,33,2,7,5,3,6,0
20,33,2,12,5,3,8,0
21,33,2,10,5,3,8,21
21,33,2,10,5,3,8,21
21,33,2,10,5,3,8,18
21,33,2,10,5,3,8,18
21,48,2,10,5,3,8,12
21,33,2,10,5,3,8,12
21,33,2,10,5,3,8,12
21,33,2,10,5,3,8,12
21,33,2,10,5,3,8,9
21,33,2,10,5,3,8,9
21,33,2,10,5,3,8,9
21,33,2,10,5,3,8,9
21,33,2,10,5,3,8,9
21,33,2,10,5,3,8,9
21,33,2,18,5,3,8,0
21,33,2,10,5,9,8,0
22,33,2,10,5,3,8,24
22,33,2,10,5,3,8,18
22,33,2,10,5,3,8,18
22,33,2,10,5,3,8,18
22,33,2,10,5,3,8,15
22,33,2,10,5,3,8,9
22,33,2,10,5,3,8,9
22,74,2,10,5,3,8,9
22,33,1,10,5,3,8,9
22,33,2,10,5,3,8,9
22,33,2,10,5,3,8,9
22,33,2,10,5,3,8,9
22,33,2,10,5,3,8,9
22,33,2,10,5,3,8,9
22,33,2,10,5,6,8,4
22,33,2,10,5,0,8,1
23,33,2,10,5,3,8,21
23,33,2,10,5,3,8,18
23,33,2,10,5,3,8,18
23,33,2,10,5,3,8,18
23,33,2,10,5,3,8,12
23,33,2,10,5,3,8,12
23,33,2,10,5,3,8,9
23,33,2,10,5,3,8,9
23,33,2,10,5,3,8,9
23,33,2,10,5,3,8,9
23,33,2,10,5,3,8,9
23,33,2,10,5,3,8,9
23,33,2,10,5,3,8,9
23,33,2,10,5,3,8,9
23,33,2,10,5,3,8,9
23,33,2,10,5,3,4,0
24,33,2,10,5,3,8,21
24,33,2,10,5,3,8,21
24,33,2,10,5,3,2,18
24,33,2,7,5,3,8,18
24,33,2,10,5,3,8,12
24,33,2,10,5,3,8,12
24,33,2,10,5,3,8,12
24,33,2,10,5,3,8,12
24,33,2,6,5,3,8,9
24,33,2,10,5,3,8,9
24,33,2,10,5,3,8,9
24,33,2,10,5,3,8,9
24,33,2,10,5,3,8,9
24,69,2,10,5,3,8,9
24,33,2,10,5,3,4,0
24,33,2,10,5,4,8,0
25,33,2,10,5,3,8,21
25,33,2,10,5,3,8,18
25,33,2,10,5,3,8,18
25,33,2,10,5,3,8,18
25,33,2,10,5,3,2,9
25,33,2,10,5,3,8,9
25,33,2,7,5,3,8,9
25,33,2,10,5,3,8,9
25,33,2,10,5,3,2,9
25,33,2,10,5,3,2,9
25,33,3,7,5,3,8,9
25,33,2,10,5,3,9,9
25,33,2,10,5,3,2,9
25,33,2,10,5,3,8,9
25,33,2,10,5,3,8,9
25,33,2,7,5,3,8,6
26,33,2,10,5,3,8,24
26,33,2,10,5,3,8,21
26,33,2,10,5,3,8,18
26,33,2,10,5,3,8,18
26,33,2,10,5,3,8,15
26,33,2,10,5,3,8,12
26,33,2,10,5,3,8,9
26,33,2,10,5,3,8,9
26,33,2,10,5,3,8,9
26,33,2,10,5,3,8,9
26,33,2,10,5,3,8,9
26,33,2,10,5,3,8,9
26,33,2,5,5,3,8,6
26,33,2,10,5,4,8,6
26,33,2,15,5,3,8,6
26,33,2,10,5,3,5,0
27,33,2,10,5,3,8,21
27,33,2,10,5,3,8,18
27,33,2,10,5,3,8,18
27,33,4,10,18,3,8,18
27,33,2,6,5,3,8,12
27,33,2,10,5,3,8,12
27,33,2,10,5,3,8,9
27,33,2,10,5,3,8,9
27,33,2,10,5,3,8,9
27,33,2,10,5,3,8,9
27,33,2,10,5,3,8,9
27,33,2,10,5,3,8,9
27,33,2,10,5,3,8,9
27,33,2,10,5,3,8,9
27,33,2,10,5,3,8,9
27,33,2,10,5,0,8,0
28,33,2,10,5,3,8,21
28,33,2,10,5,3,8,21
28,33,4,10,18,3,8,21
28,33,2,10,5,3,8,18
28,33,2,10,5,3,8,12
28,33,2,10,19,3,8,12
28,33,4,10,18,3,8,9
28,33,2,10,18,3,8,9
28,33,2,10,5,3,8,9
28,33,2,10,5,3,8,9
28,33,2,10,5,3,8,9
28,33,2,10,5,3,8,9
28,33,2,10,5,3,8,9
28,33,2,10,5,3,5,6
28,33,2,1,5,3,8,6
28,33,2,10,18,3,0,0
29,33,2,10,5,3,8,24
29,33,2,10,5,3,8,21
29,33,2,10,5,3,8,18
29,33,4,10,18,3,8,18
29,33,2,10,5,3,8,15
29,33,2,10,5,3,8,12
29,33,2,10,5,3,8,12
29,33,2,10,5,3,8,9
29,33,2,10,5,3,8,9
29,33,2,10,5,3,8,9
29,33,2,10,5,3,8,9
29,33,2,10,5,3,8,9
29,33,2,10,18,3,8,9
29,33,2,10,5,0,8,3
29,33,2,13,5,3,8,3
29,33,4,10,5,8,8,0
30,33,2,10,5,3,8,21
30,33,4,10,18,3,8,18
30,33,2,10,5,3,8,18
30,33,1,10,5,3,8,18
30,33,4,10,18,3,8,12
30,33,2,10,5,3,8,12
30,33,4,10,18,3,8,9
30,33,2,10,5,3,8,9
30,33,2,10,5,3,8,9
30,33,4,10,18,3,8,9
30,33,2,10,5,3,8,9
30,33,4,10,18,3,8,9
30,33,2,10,18,3,8,9
30,33,2,10,5,3,8,9
30,33,2,10,5,3,8,9
30,33,4,10,18,3,0,0
31,33,2,10,5,3,8,21
31,33,2,10,5,3,8,21
31,33,2,10,5,3,8,21
31,33,2,10,5,3,8,19
31,33,2,10,5,3,8,12
31,33,2,10,5,3,8,12
31,33,2,10,5,3,8,12
31,33,2,10,5,3,8,12
31,33,4,10,18,3,8,10
31,33,1,10,9,1,8,8
31,33,2,10,1,3,8,6
31,33,4,10,18,3,8,6
31,33,4,10,5,3,8,6
31,33,4,10,18,3,8,6
31,33,1,10,5,3,8,6
31,33,4,10,5,0,8,0
32,33,2,10,5,3,8,21
32,33,2,10,9,3,8,21
32,33,2,10,5,3,8,18
32,33,2,10,5,3,8,18
32,33,2,10,5,3,8,12
32,33,2,10,5,3,8,12
32,33,2,10,5,3,8,9
32,33,2,10,5,3,8,9
32,33,2,10,5,3,8,9
32,33,2,10,5,3,8,9
32,33,2,10,5,3,8,9
32,33,1,10,5,3,8,9
32,33,2,10,5,3,8,9
32,33,2,10,5,3,8,9
32,33,2,10,18,3,8,6
32,33,4,10,5,3,8,0
33,33,2,10,5,3,8,24
33,33,2,10,9,3,8,18
33,33,2,10,9,3,8,18
33,33,2,10,5,3,8,18
33,33,2,10,5,3,8,15
33,33,2,10,9,3,8,9
33,33,2,10,5,3,8,9
33,33,2,10,5,3,8,9
33,33,2,10,5,3,8,9
33,33,2,10,5,3,8,9
33,33,2,10,5,3,8,9
33,33,2,10,5,3,8,9
33,33,2,4,5,3,8,9
33,33,2,10,5,3,8,9
33,33,2,11,5,3,8,3
33,33,3,10,5,3,8,3
34,33,2,10,5,3,8,21
34,33,2,10,9,3,8,21
34,33,2,10,5,3,8,18
34,33,2,10,5,3,8,18
34,33,2,10,9,3,8,12
34,33,2,10,9,3,8,12
34,33,2,10,5,3,8,12
34,33,2,10,9,3,8,9
34,33,2,10,9,3,8,9
34,33,2,10,5,3,8,9
34,33,2,10,5,3,8,9
34,33,2,10,5,3,8,9
34,33,2,10,9,3,8,9
34,33,2,10,9,3,8,9
34,44,2,10,9,7,8,3
34,33,1,10,0,3,8,0
35,33,2,10,5,3,8,21
35,33,2,10,9,3,8,18
35,33,2,10,5,3,8,18
35,33,2,10,5,3,8,18
35,33,2,10,5,3,8,12
35,33,2,10,9,3,8,9
35,33,2,10,9,3,8,9
35,33,2,10,5,3,8,9
35,33,2,10,9,3,8,9
35,33,2,10,5,3,8,9
35,33,2,10,9,3,8,9
35,33,2,10,9,3,8,9
35,33,2,10,5,3,8,9
35,33,2,10,5,3,8,9
35,33,2,10,5,3,8,9
35,33,3,10,5,3,8,3
36,33,2,10,5,3,8,27
36,33,2,10,5,3,8,21
36,33,2,10,9,3,8,18
36,33,2,10,5,3,8,18
36,2,3,10,5,3,8,12
36,33,2,10,5,3,8,12
36,33,2,10,5,3,8,12
36,33,2,10,5,3,8,9
36,33,2,10,5,3,8,9
36,19,2,10,5,3,8,9
36,33,2,10,9,3,8,9
36,33,2,10,9,3,8,9
36,33,2,10,5,3,8,9
36,33,2,20,5,3,8,6
36,33,2,10,9,3,0,0
36,33,4,10,5,3,8,0
37,33,2,10,5,3,8,24
37,33,2,10,9,3,8,21
37,33,2,10,5,3,8,21
37,33,2,10,5,3,8,18
37,33,2,10,5,3,8,15
37,33,2,10,9,3,8,12
37,33,2,10,5,3,8,9
37,33,2,10,5,3,8,9
37,33,2,10,5,3,8,9
37,33,2,10,5,3,8,9
37,33,2,10,5,3,8,9
37,33,2,10,19,3,8,6
37,33,2,3,5,3,8,6
37,33,2,10,5,3,5,6
37,33,2,10,5,3,3,3
37,33,2,2,5,7,8,3
38,33,2,10,5,3,8,21
38,65,2,10,5,3,8,21
38,33,2,10,5,3,8,18
38,33,2,10,5,3,8,18
38,33,2,10,5,3,8,12
38,33,2,10,5,3,8,12
38,33,2,10,5,3,8,9
38,33,2,10,5,3,8,9
38,33,2,10,9,3,8,9
38,33,2,10,9,3,8,9
38,33,2,10,5,3,8,9
38,33,2,10,9,3,8,9
38,33,2,10,5,3,8,9
38,33,2,10,5,3,8,9
38,33,2,10,5,4,8,6
38,33,2,10,9,6,8,0
39,33,2,10,5,3,8,21
39,33,2,10,5,3,8,21
39,33,2,10,5,3,8,21
39,33,2,10,5,3,8,18
39,33,2,10,5,3,8,12
39,33,2,10,5,3,8,12
39,33,2,10,5,3,8,12
39,33,2,10,5,7,8,12
39,33,2,10,5,3,8,12
39,65,2,10,5,3,8,12
39,33,2,10,5,3,8,9
39,33,2,10,5,3,8,9
39,33,1,10,5,3,8,9
39,33,2,10,5,3,9,0
39,33,2,10,5,10,8,0
39,77,2,13,5,3,8,0
40,33,2,10,5,3,8,21
40,33,2,10,5,3,8,21
40,33,2,10,5,3,8,18
40,33,2,10,5,3,8,18
40,33,2,10,5,3,8,12
40,33,2,10,5,3,8,12
40,33,2,10,5,3,8,12
40,33,2,10,5,3,8,9
40,33,2,10,5,3,8,9
40,33,2,10,5,3,8,9
40,33,2,10,5,3,8,9
40,33,2,10,5,1,3,9
40,33,2,10,5,3,8,9
40,33,2,10,5,3,8,9
40,33,2,10,5,4,8,3
40,33,2,10,5,0,8,0
41,33,2,10,5,3,8,21
41,33,2,10,5,3,8,21
41,33,2,10,5,3,8,18
41,33,2,10,5,3,8,18
41,33,2,10,5,3,8,12
41,33,2,10,5,3,8,12
41,33,2,10,5,3,8,12
41,33,2,10,5,3,8,9
41,33,2,10,5,3,8,9
41,33,2,10,17,3,2,9
41,33,2,10,5,3,8,9
41,33,2,10,5,3,8,9
41,33,2,10,5,3,8,9
41,33,3,10,5,3,8,6
41,33,2,10,17,3,8,6
41,33,2,10,5,2,8,0
42,33,2,10,5,3,8,21
42,33,2,10,5,3,8,21
42,33,2,10,5,3,8,21
42,33,2,10,5,3,2,18
42,33,2,10,5,3,8,12
42,33,2,10,5,3,8,12
42,33,2,10,5,3,8,12
42,33,2,10,5,3,8,12
42,33,2,10,5,3,8,12
42,33,2,10,5,3,8,12
42,33,2,10,5,3,8,9
42,33,2,10,5,3,8,9
42,33,2,5,5,3,8,9
42,33,2,16,5,3,8,0
42,49,2,10,5,1,8,0
42,33,2,19,5,3,8,0
43,33,2,10,5,3,8,21
43,33,2,10,5,3,8,18
43,33,2,10,5,3,8,18
43,33,2,10,10,3,8,18
43,33,2,10,5,3,8,12
43,33,2,10,5,3,2,9
43,33,2,10,5,3,8,9
43,33,2,10,5,3,2,9
43,33,2,10,5,3,8,9
43,33,1,10,5,3,8,9
43,33,2,7,5,3,8,9
43,33,2,10,5,3,8,9
43,33,2,10,5,3,2,9
43,90,2,10,5,3,8,9
43,33,2,10,5,3,8,9
43,33,2,10,5,3,5,3
44,33,2,10,10,3,8,22
44,33,2,10,5,3,8,21
44,33,2,10,5,3,8,18
44,33,2,10,15,3,8,15
44,33,2,10,10,3,8,9
44,33,2,10,10,3,8,9
44,33,2,10,5,3,8,9
44,33,2,10,5,3,8,9
44,33,2,10,10,3,8,9
44,33,2,10,5,3,8,9
44,33,2,10,5,3,8,9
44,33,2,10,5,3,8,9
44,33,2,6,10,3,8,9
44,33,2,10,5,3,8,7
44,33,2,10,5,3,8,7
44,33,2,14,5,3,8,6
45,33,2,10,10,3,8,27
45,33,2,10,5,3,8,21
45,33,2,10,5,3,8,18
45,33,2,10,15,3,8,15
45,33,2,10,5,3,10,12
45,33,2,9,10,3,8,9
45,33,2,10,5,3,8,9
45,33,2,10,5,3,8,9
45,33,2,10,5,3,8,9
45,33,2,10,15,3,8,9
45,33,2,10,5,3,8,9
45,33,2,10,15,4,8,9
45,33,2,10,15,3,8,6
45,33,2,10,15,3,8,6
45,33,2,20,5,3,8,6
45,33,2,5,5,3,8,6
46,33,2,7,5,3,6,30
46,33,2,10,5,3,8,21
46,33,2,10,10,3,8,18
46,33,2,10,9,3,8,15
46,33,2,10,10,3,8,12
46,33,2,10,10,3,8,12
46,33,2,10,5,3,8,9
46,33,2,10,15,3,8,9
46,56,2,10,10,3,8,9
46,33,2,10,15,3,1,9
46,33,2,10,5,3,8,9
46,33,2,10,5,3,8,9
46,33,2,10,15,3,8,9
46,33,2,10,15,3,8,3
46,33,2,10,15,3,8,3
46,33,2,10,15,3,8,3
47,33,2,10,5,3,8,27
47,33,2,7,5,3,6,24
47,35,2,7,5,3,8,22
47,33,2,7,5,3,6,21
47,33,2,7,5,3,8,12
47,33,2,10,10,3,8,12
47,33,3,10,9,3,8,9
47,33,2,10,5,3,8,9
47,33,2,10,9,3,8,9
47,49,2,10,10,3,8,9
47,33,2,18,5,3,8,6
47,33,2,7,10,3,8,6
47,33,2,10,10,3,8,6
47,33,2,7,9,3,8,4
47,33,2,10,9,3,8,3
47,33,2,7,5,3,10,0
48,35,2,10,5,3,8,33
48,33,2,10,5,3,8,27
48,33,2,7,5,3,6,15
48,33,2,7,5,3,6,12
48,33,2,7,5,3,6,12
48,33,2,7,5,3,6,12
48,33,2,7,5,3,6,9
48,35,2,7,5,3,8,9
48,33,2,7,5,3,6,9
48,35,2,7,5,3,8,9
48,33,2,7,5,3,6,9
48,35,2,7,5,3,8,9
48,33,2,7,5,3,6,9
48,33,2,7,5,3,6,6
48,33,2,7,5,3,3,0
48,33,2,7,10,3,6,0
49,35,2,10,5,3,8,27
49,33,2,10,5,3,8,24
49,33,2,10,5,3,8,21
49,33,2,10,5,3,8,15
49,33,2,10,5,3,8,12
49,35,2,10,5,3,8,12
49,33,2,7,5,3,6,12
49,33,2,7,5,3,6,12
49,33,2,7,5,3,6,12
49,35,2,10,5,3,8,9
49,33,2,10,5,3,8,9
49,33,2,7,5,3,8,9
49,33,2,7,5,3,6,3
49,33,2,10,5,4,8,3
49,33,2,7,5,3,6,0
49,33,2,20,5,3,6,0
50,33,2,10,5,3,8,24
50,35,2,10,5,3,8,21
50,33,2,10,5,3,8,18
50,33,2,10,5,3,8,18
50,77,2,10,5,3,8,15
50,33,2,10,5,3,8,12
50,35,2,10,5,3,8,12
50,35,2,10,5,3,8,9
50,33,2,10,5,3,8,9
50,33,2,10,5,3,8,9
50,33,2,10,5,3,8,9
50,33,2,10,5,3,8,9
50,33,2,10,16,3,8,9
50,33,2,16,5,3,8,3
50,35,3,10,5,2,8,3
50,33,2,10,5,0,8,0
51,35,2,10,5,3,8,21
51,33,2,10,5,3,8,18
51,33,2,10,5,3,8,18
51,33,2,10,5,3,8,18
51,90,2,10,5,3,8,12
51,33,2,10,5,3,8,12
51,33,2,10,5,3,8,9
51,35,2,10,5,3,8,9
51,35,2,10,5,3,8,9
51,35,2,10,5,3,8,9
51,33,2,10,5,3,8,9
51,33,2,10,5,3,8,9
51,35,2,10,5,3,8,9
51,33,2,10,5,3,8,9
51,33,2,10,5,3,8,9
51,33,2,10,5,2,8,0
52,35,2,10,5,3,8,21
52,33,2,10,5,3,8,18
52,33,2,10,5,3,8,18
52,33,2,10,5,7,8,18
52,35,2,10,5,3,8,12
52,33,2,10,5,3,8,12
52,33,2,10,5,3,8,9
52,33,2,10,5,3,8,9
52,33,2,10,5,3,8,9
52,33,2,10,5,3,8,9
52,33,2,10,5,3,8,9
52,35,2,10,5,3,8,9
52,33,2,10,5,3,8,9
52,33,2,20,12,3,8,9
52,33,2,10,5,3,8,9
52,7,4,10,5,3,8,0
53,33,2,10,5,7,8,18
53,33,2,10,5,3,8,18
53,35,2,10,5,3,8,18
53,33,2,10,5,3,8,18
53,87,2,10,5,3,8,9
53,33,2,10,5,3,8,9
53,33,2,10,5,7,8,9
53,33,2,10,5,3,8,9
53,33,2,10,5,7,8,9
53,35,2,10,5,3,8,9
53,33,2,10,5,3,8,9
53,21,2,10,5,3,8,9
53,33,2,10,5,7,8,9
53,33,2,10,5,3,8,9
53,35,2,10,5,3,8,9
53,33,2,10,5,3,8,9
54,33,2,10,5,3,8,21
54,35,2,10,5,3,8,21
54,33,2,10,5,3,8,18
54,100,2,10,5,3,8,18
54,33,2,10,5,3,8,12
54,35,2,10,5,3,8,12
54,35,2,10,5,3,8,12
54,33,2,10,5,3,8,9
54,33,2,10,5,3,8,9
