Generation #0
Puntaje: 6 [44, 2, 20, 20, 1, 7]
Puntaje: 6 [44, 4, 20, 15, 1, 6]
Puntaje: 3 [50, 2, 13, 15, 1, 7]
Puntaje: 0 [50, 2, 20, 1, 0, 7]
Generation #31
Puntaje: 24 [3, 2, 20, 15, 6, 8]
Puntaje: 18 [44, 4, 13, 15, 5, 7]
Puntaje: 18 [50, 4, 13, 15, 5, 7]
Puntaje: 13 [44, 3, 20, 15, 1, 8]
Puntaje: 10 [50, 4, 13, 15, 5, 10]
Puntaje: 10 [44, 4, 13, 15, 5, 7]
Puntaje: 10 [50, 4, 13, 15, 5, 7]
Puntaje: 7 [44, 4, 20, 15, 8, 7]
Puntaje: 7 [81, 3, 20, 15, 8, 7]
Puntaje: 6 [44, 4, 20, 15, 1, 7]
Puntaje: 5 [40, 2, 20, 15, 1, 7]
Puntaje: 5 [44, 4, 20, 3, 1, 7]
Puntaje: 5 [97, 2, 20, 15, 1, 7]
Puntaje: 5 [3, 2, 20, 15, 5, 7]
Puntaje: 5 [50, 4, 13, 15, 1, 7]
Puntaje: 4 [44, 1, 13, 15, 5, 7]
Generation #32
Puntaje: 20 [3, 2, 20, 15, 6, 8]
Puntaje: 16 [44, 4, 13, 15, 5, 7]
Puntaje: 16 [50, 4, 13, 15, 5, 10]
Puntaje: 14 [25, 4, 13, 15, 5, 7]
Puntaje: 12 [50, 4, 13, 15, 5, 7]
Puntaje: 10 [44, 4, 13, 15, 5, 10]
Puntaje: 10 [44, 4, 13, 15, 5, 7]
Puntaje: 10 [2, 4, 13, 15, 5, 10]
Puntaje: 8 [3, 2, 20, 15, 6, 8]
Puntaje: 7 [26, 3, 20, 15, 1, 8]
Puntaje: 6 [44, 4, 19, 8, 5, 7]
Puntaje: 5 [50, 4, 3, 15, 5, 7]
Puntaje: 5 [44, 4, 13, 13, 5, 7]
Puntaje: 5 [44, 3, 20, 15, 1, 8]
Puntaje: 0 [50, 4, 13, 3, 5, 7]
Puntaje: 0 [3, 2, 20, 2, 6, 8]
Generation #33
Puntaje: 17 [44, 4, 13, 15, 9, 7]
Puntaje: 17 [50, 4, 20, 15, 6, 8]
Puntaje: 14 [11, 4, 13, 15, 5, 10]
Puntaje: 12 [44, 4, 13, 15, 5, 7]
Puntaje: 12 [44, 4, 13, 15, 5, 10]
Puntaje: 8 [44, 4, 13, 15, 5, 7]
Puntaje: 8 [44, 2, 13, 15, 5, 7]
Puntaje: 8 [50, 4, 13, 15, 5, 5]
Puntaje: 6 [3, 2, 13, 15, 6, 8]
Puntaje: 6 [3, 2, 20, 15, 6, 8]
Puntaje: 6 [44, 4, 13, 15, 5, 8]
Puntaje: 5 [44, 4, 13, 15, 0, 10]
Puntaje: 5 [3, 1, 13, 15, 6, 7]
Puntaje: 5 [44, 4, 13, 15, 5, 7]
Puntaje: 3 [44, 4, 13, 15, 0, 7]
Puntaje: 3 [25, 4, 16, 15, 5, 7]
Generation #34
Puntaje: 27 [11, 4, 20, 15, 6, 8]
Puntaje: 21 [50, 4, 20, 15, 6, 8]
Puntaje: 12 [44, 4, 13, 15, 5, 7]
Puntaje: 10 [44, 4, 13, 15, 5, 7]
Puntaje: 9 [44, 4, 13, 15, 5, 7]
Puntaje: 8 [44, 4, 13, 15, 5, 10]
Puntaje: 7 [44, 4, 13, 15, 8, 7]
Puntaje: 7 [44, 4, 13, 5, 5, 3]
Puntaje: 6 [50, 4, 13, 15, 6, 8]
Puntaje: 6 [44, 4, 13, 15, 9, 7]
Puntaje: 6 [44, 4, 13, 15, 5, 7]
Puntaje: 6 [11, 4, 13, 15, 5, 10]
Puntaje: 5 [44, 4, 13, 15, 9, 7]
Puntaje: 5 [11, 4, 20, 15, 5, 8]
Puntaje: 5 [44, 2, 13, 15, 5, 7]
Puntaje: 1 [44, 1, 13, 12, 5, 7]
Generation #35
Puntaje: 24 [50, 4, 20, 10, 6, 8]
Puntaje: 23 [50, 4, 20, 15, 6, 8]
Puntaje: 20 [11, 4, 20, 15, 6, 8]
Puntaje: 10 [44, 4, 13, 15, 5, 3]
Puntaje: 9 [44, 4, 13, 15, 5, 7]
Puntaje: 9 [44, 4, 13, 15, 5, 7]
Puntaje: 7 [11, 4, 13, 15, 8, 9]
Puntaje: 7 [44, 4, 13, 15, 8, 7]
Puntaje: 6 [44, 4, 13, 15, 5, 10]
Puntaje: 6 [44, 4, 13, 15, 5, 7]
Puntaje: 6 [44, 4, 13, 15, 5, 7]
Puntaje: 6 [50, 4, 4, 15, 6, 8]
Puntaje: 5 [11, 4, 13, 15, 8, 7]
Puntaje: 5 [11, 4, 8, 15, 8, 7]
Puntaje: 2 [44, 4, 13, 15, 2, 7]
Puntaje: 1 [44, 4, 13, 15, 1, 8]
Generation #36
Puntaje: 23 [50, 4, 20, 15, 6, 8]
Puntaje: 22 [11, 4, 20, 15, 6, 8]
Puntaje: 21 [50, 4, 20, 15, 6, 8]
Puntaje: 13 [44, 4, 14, 15, 6, 8]
Puntaje: 11 [35, 4, 20, 10, 6, 8]
Puntaje: 10 [50, 4, 20, 10, 6, 8]
Puntaje: 10 [44, 4, 13, 15, 5, 7]
Puntaje: 8 [90, 4, 13, 15, 6, 8]
Puntaje: 5 [44, 4, 13, 15, 5, 7]
Puntaje: 5 [50, 4, 13, 10, 5, 8]
Puntaje: 5 [44, 4, 13, 15, 5, 7]
Puntaje: 5 [11, 4, 20, 15, 6, 9]
Puntaje: 5 [44, 4, 13, 15, 5, 7]
Puntaje: 4 [11, 4, 13, 15, 5, 9]
Puntaje: 4 [11, 4, 13, 15, 5, 7]
Puntaje: 3 [50, 4, 20, 15, 5, 3]
Generation #37
Puntaje: 23 [41, 4, 20, 15, 6, 8]
Puntaje: 20 [50, 4, 20, 15, 6, 8]
Puntaje: 20 [50, 4, 20, 15, 6, 8]
Puntaje: 15 [44, 4, 14, 15, 6, 8]
Puntaje: 13 [11, 4, 20, 15, 6, 8]
Puntaje: 12 [44, 4, 10, 15, 6, 9]
Puntaje: 10 [50, 4, 20, 15, 6, 8]
Puntaje: 10 [11, 4, 20, 15, 6, 8]
Puntaje: 10 [53, 4, 20, 15, 6, 8]
Puntaje: 10 [11, 4, 20, 15, 6, 8]
Puntaje: 8 [50, 4, 20, 8, 6, 8]
Puntaje: 6 [50, 4, 13, 15, 5, 7]
Puntaje: 3 [35, 4, 14, 10, 6, 8]
Puntaje: 3 [44, 4, 14, 15, 5, 7]
Puntaje: 1 [44, 3, 20, 15, 5, 8]
Puntaje: 0 [35, 4, 16, 15, 6, 0]
Generation #38
Puntaje: 23 [50, 4, 20, 15, 6, 8]
Puntaje: 20 [41, 4, 20, 15, 6, 8]
Puntaje: 19 [11, 4, 20, 15, 6, 8]
Puntaje: 16 [11, 4, 20, 15, 6, 8]
Puntaje: 11 [50, 4, 20, 15, 6, 8]
Puntaje: 10 [41, 4, 20, 15, 6, 8]
Puntaje: 10 [44, 2, 10, 15, 6, 9]
Puntaje: 9 [44, 4, 10, 15, 2, 6]
Puntaje: 8 [44, 4, 14, 15, 6, 9]
Puntaje: 7 [41, 4, 20, 15, 6, 8]
Puntaje: 6 [50, 4, 12, 15, 6, 8]
Puntaje: 6 [50, 4, 9, 16, 6, 8]
Puntaje: 5 [41, 4, 14, 15, 9, 8]
Puntaje: 4 [50, 4, 18, 15, 6, 8]
Puntaje: 4 [50, 4, 20, 15, 2, 8]
Puntaje: 1 [44, 4, 14, 14, 6, 8]
Generation #39
Puntaje: 23 [11, 4, 20, 14, 6, 8]
Puntaje: 20 [50, 2, 20, 15, 6, 8]
Puntaje: 17 [41, 4, 20, 15, 6, 8]
Puntaje: 16 [44, 4, 20, 15, 6, 8]
Puntaje: 13 [50, 4, 20, 15, 6, 8]
Puntaje: 13 [11, 4, 20, 15, 6, 8]
Puntaje: 8 [41, 4, 20, 15, 6, 8]
Puntaje: 8 [50, 4, 20, 15, 6, 8]
Puntaje: 7 [41, 4, 20, 15, 6, 8]
Puntaje: 6 [44, 2, 10, 15, 6, 8]
Puntaje: 6 [44, 2, 10, 15, 6, 9]
Puntaje: 6 [60, 4, 0, 15, 6, 8]
Puntaje: 5 [41, 1, 20, 15, 6, 8]
Puntaje: 5 [44, 4, 20, 15, 10, 8]
Puntaje: 3 [50, 4, 20, 15, 0, 8]
Puntaje: 3 [41, 4, 20, 15, 6, 2]
Generation #40
Puntaje: 21 [41, 3, 20, 18, 6, 8]
Puntaje: 21 [50, 4, 20, 15, 6, 8]
Puntaje: 21 [50, 4, 20, 15, 6, 8]
Puntaje: 18 [11, 4, 20, 14, 6, 8]
Puntaje: 12 [50, 4, 20, 15, 6, 8]
Puntaje: 12 [11, 4, 20, 15, 6, 8]
Puntaje: 12 [50, 2, 20, 15, 6, 8]
Puntaje: 12 [11, 4, 20, 15, 6, 8]
Puntaje: 12 [41, 4, 20, 15, 6, 8]
Puntaje: 12 [41, 4, 20, 15, 6, 8]
Puntaje: 8 [11, 4, 20, 15, 6, 8]
Puntaje: 6 [41, 4, 3, 15, 6, 6]
Puntaje: 6 [50, 2, 20, 15, 6, 8]
Puntaje: 0 [50, 4, 20, 15, 6, 3]
Puntaje: 0 [41, 4, 20, 15, 6, 9]
Puntaje: 0 [50, 4, 20, 15, 8, 8]
Generation #41
Puntaje: 22 [50, 4, 20, 15, 6, 8]
Puntaje: 21 [41, 3, 20, 18, 6, 8]
Puntaje: 21 [41, 4, 20, 18, 6, 8]
Puntaje: 19 [11, 4, 20, 15, 6, 8]
Puntaje: 13 [50, 4, 20, 15, 6, 8]
Puntaje: 12 [41, 4, 20, 14, 6, 8]
Puntaje: 12 [41, 3, 20, 18, 6, 8]
Puntaje: 12 [50, 4, 20, 15, 6, 8]
Puntaje: 10 [50, 2, 20, 15, 6, 8]
Puntaje: 10 [50, 4, 20, 14, 6, 8]
Puntaje: 10 [50, 4, 20, 15, 6, 8]
Puntaje: 5 [11, 4, 20, 15, 10, 8]
Puntaje: 3 [50, 1, 20, 14, 6, 3]
Puntaje: 3 [50, 2, 20, 15, 9, 8]
Puntaje: 1 [50, 4, 20, 8, 6, 7]
Puntaje: 0 [41, 3, 20, 18, 1, 8]
Generation #42
Puntaje: 22 [41, 4, 20, 14, 6, 8]
Puntaje: 21 [11, 4, 20, 15, 6, 8]
Puntaje: 18 [50, 4, 20, 15, 6, 8]
Puntaje: 17 [60, 3, 20, 18, 6, 8]
Puntaje: 12 [50, 4, 20, 15, 6, 8]
Puntaje: 12 [50, 4, 20, 15, 6, 8]
Puntaje: 12 [50, 3, 20, 15, 6, 8]
Puntaje: 10 [59, 2, 20, 15, 6, 8]
Puntaje: 9 [41, 4, 20, 11, 6, 8]
Puntaje: 9 [11, 4, 20, 15, 6, 8]
Puntaje: 9 [41, 3, 20, 18, 6, 8]
Puntaje: 8 [41, 2, 20, 18, 6, 8]
Puntaje: 8 [41, 4, 20, 18, 6, 8]
Puntaje: 6 [50, 4, 0, 14, 6, 8]
Puntaje: 0 [41, 4, 20, 14, 6, 1]
Puntaje: 0 [41, 3, 20, 18, 6, 1]
Generation #43
Puntaje: 27 [50, 4, 20, 15, 6, 8]
Puntaje: 24 [60, 3, 20, 15, 6, 8]
Puntaje: 19 [41, 4, 20, 14, 6, 8]
Puntaje: 17 [50, 4, 20, 14, 6, 8]
Puntaje: 15 [11, 4, 20, 15, 6, 8]
Puntaje: 12 [88, 4, 20, 15, 1, 8]
Puntaje: 10 [50, 4, 20, 14, 6, 8]
Puntaje: 10 [101, 4, 20, 18, 6, 8]
Puntaje: 8 [11, 4, 20, 15, 6, 8]
Puntaje: 8 [43, 4, 20, 15, 6, 8]
Puntaje: 6 [11, 4, 20, 15, 6, 6]
Puntaje: 6 [50, 3, 2, 14, 6, 8]
Puntaje: 3 [50, 4, 20, 15, 6, 0]
Puntaje: 3 [50, 1, 20, 15, 6, 8]
Puntaje: 3 [50, 3, 17, 5, 6, 8]
Puntaje: 0 [50, 3, 20, 3, 6, 8]
Generation #44
Puntaje: 24 [50, 4, 20, 15, 6, 8]
Puntaje: 24 [41, 4, 20, 14, 6, 8]
Puntaje: 18 [60, 3, 20, 15, 6, 8]
Puntaje: 18 [50, 4, 20, 14, 6, 8]
Puntaje: 15 [60, 4, 20, 14, 6, 8]
Puntaje: 15 [11, 4, 20, 15, 6, 8]
Puntaje: 9 [88, 4, 20, 15, 6, 8]
Puntaje: 9 [42, 4, 20, 15, 6, 8]
Puntaje: 9 [50, 4, 20, 15, 6, 8]
Puntaje: 9 [50, 4, 20, 15, 6, 8]
Puntaje: 9 [48, 4, 20, 15, 6, 8]
Puntaje: 9 [41, 4, 20, 14, 6, 8]
Puntaje: 3 [100, 4, 20, 15, 1, 8]
Puntaje: 3 [50, 4, 20, 14, 1, 8]
Puntaje: 3 [41, 4, 14, 14, 1, 8]
Puntaje: 3 [50, 4, 20, 15, 1, 9]
Generation #45
Puntaje: 22 [41, 3, 20, 14, 6, 8]
Puntaje: 18 [41, 4, 20, 14, 6, 8]
Puntaje: 18 [41, 4, 20, 14, 6, 8]
Puntaje: 17 [50, 4, 20, 14, 6, 8]
Puntaje: 12 [50, 4, 20, 15, 6, 8]
Puntaje: 9 [11, 4, 20, 15, 6, 8]
Puntaje: 9 [60, 4, 20, 14, 6, 8]
Puntaje: 9 [11, 4, 20, 15, 6, 8]
Puntaje: 9 [50, 4, 20, 14, 6, 8]
Puntaje: 9 [88, 4, 20, 15, 6, 8]
Puntaje: 9 [11, 4, 20, 14, 6, 8]
Puntaje: 8 [60, 3, 20, 15, 6, 8]
Puntaje: 8 [50, 4, 20, 15, 6, 8]
Puntaje: 7 [88, 2, 20, 14, 6, 8]
Puntaje: 6 [60, 3, 12, 14, 6, 8]
Puntaje: 3 [41, 4, 20, 15, 3, 8]
Generation #46
Puntaje: 25 [50, 4, 20, 14, 6, 8]
Puntaje: 21 [41, 4, 20, 14, 6, 8]
Puntaje: 18 [41, 3, 20, 14, 6, 8]
Puntaje: 18 [11, 4, 20, 14, 6, 8]
Puntaje: 12 [41, 3, 20, 14, 6, 8]
Puntaje: 12 [41, 4, 20, 14, 6, 8]
Puntaje: 9 [41, 4, 20, 14, 3, 8]
Puntaje: 9 [41, 4, 20, 14, 6, 8]
Puntaje: 9 [41, 4, 20, 15, 6, 8]
Puntaje: 9 [11, 4, 20, 15, 6, 8]
Puntaje: 9 [41, 4, 20, 19, 6, 8]
Puntaje: 9 [41, 3, 20, 14, 6, 8]
Puntaje: 9 [50, 4, 20, 14, 6, 8]
Puntaje: 6 [41, 4, 20, 14, 7, 8]
Puntaje: 4 [60, 4, 20, 15, 10, 8]
Puntaje: 0 [67, 4, 20, 14, 2, 8]
Generation #47
Puntaje: 22 [41, 4, 20, 14, 6, 8]
Puntaje: 19 [41, 3, 20, 14, 6, 8]
Puntaje: 19 [74, 3, 20, 14, 6, 8]
Puntaje: 14 [41, 1, 20, 14, 6, 8]
Puntaje: 12 [41, 4, 20, 14, 6, 8]
Puntaje: 12 [41, 4, 20, 14, 6, 8]
Puntaje: 9 [11, 4, 20, 14, 6, 8]
Puntaje: 9 [50, 4, 20, 14, 6, 8]
Puntaje: 9 [50, 4, 20, 14, 6, 8]
Puntaje: 9 [68, 4, 20, 14, 6, 8]
Puntaje: 9 [41, 4, 20, 14, 6, 8]
Puntaje: 9 [11, 4, 20, 14, 6, 8]
Puntaje: 8 [41, 3, 20, 14, 2, 8]
Puntaje: 7 [50, 4, 8, 14, 6, 6]
Puntaje: 4 [41, 4, 0, 13, 6, 8]
Puntaje: 0 [41, 4, 20, 5, 2, 8]
Generation #48
Puntaje: 24 [74, 3, 20, 14, 6, 8]
Puntaje: 19 [41, 4, 20, 15, 6, 8]
Puntaje: 19 [11, 4, 20, 13, 6, 8]
Puntaje: 17 [41, 4, 20, 14, 6, 8]
Puntaje: 15 [41, 3, 20, 14, 6, 8]
Puntaje: 10 [41, 4, 20, 14, 6, 8]
Puntaje: 10 [41, 4, 20, 14, 6, 8]
Puntaje: 10 [41, 3, 20, 14, 6, 8]
Puntaje: 10 [41, 3, 20, 14, 6, 8]
Puntaje: 8 [48, 3, 20, 14, 6, 8]
Puntaje: 8 [74, 3, 20, 13, 6, 8]
Puntaje: 6 [41, 4, 0, 14, 6, 8]
Puntaje: 3 [62, 4, 14, 14, 6, 8]
Puntaje: 3 [41, 1, 20, 14, 6, 1]
Puntaje: 3 [41, 4, 20, 20, 6, 10]
Puntaje: 3 [41, 1, 20, 14, 6, 8]
Generation #49
Puntaje: 21 [74, 3, 20, 14, 6, 8]
Puntaje: 21 [74, 3, 20, 14, 6, 8]
Puntaje: 20 [41, 4, 20, 14, 6, 8]
Puntaje: 18 [41, 3, 20, 14, 6, 8]
Puntaje: 12 [41, 4, 20, 15, 6, 8]
Puntaje: 12 [11, 4, 20, 14, 6, 8]
Puntaje: 12 [41, 4, 20, 14, 6, 8]
Puntaje: 12 [74, 3, 20, 14, 6, 8]
Puntaje: 11 [41, 4, 20, 13, 6, 8]
Puntaje: 9 [41, 4, 20, 15, 6, 8]
Puntaje: 9 [41, 3, 20, 14, 6, 8]
Puntaje: 9 [80, 4, 20, 14, 6, 8]
Puntaje: 6 [41, 3, 20, 7, 6, 8]
Puntaje: 3 [41, 3, 20, 14, 10, 8]
Puntaje: 0 [11, 4, 20, 13, 1, 8]
Puntaje: 0 [41, 4, 20, 14, 6, 2]
Generation #50
Puntaje: 19 [41, 3, 20, 14, 6, 8]
Puntaje: 18 [41, 4, 20, 14, 6, 8]
Puntaje: 18 [41, 3, 20, 14, 6, 8]
Puntaje: 17 [41, 3, 20, 14, 6, 8]
Puntaje: 10 [41, 4, 20, 12, 6, 8]
Puntaje: 10 [11, 4, 20, 14, 6, 8]
Puntaje: 9 [74, 3, 20, 14, 6, 8]
Puntaje: 9 [74, 4, 20, 14, 6, 8]
Puntaje: 9 [41, 4, 20, 15, 6, 8]
Puntaje: 9 [11, 4, 20, 11, 6, 8]
Puntaje: 9 [74, 3, 20, 14, 6, 8]
Puntaje: 9 [11, 4, 20, 14, 6, 8]
Puntaje: 8 [74, 3, 20, 14, 6, 8]
Puntaje: 8 [74, 3, 20, 14, 6, 8]
Puntaje: 6 [74, 4, 9, 14, 6, 8]
Puntaje: 3 [74, 1, 20, 14, 6, 8]
Generation #51
Puntaje: 18 [41, 3, 20, 14, 6, 8]
Puntaje: 18 [41, 3, 20, 14, 6, 8]
Puntaje: 18 [41, 3, 20, 14, 6, 8]
Puntaje: 18 [41, 3, 20, 14, 6, 8]
Puntaje: 9 [41, 4, 20, 14, 6, 8]
Puntaje: 9 [65, 3, 20, 14, 6, 8]
Puntaje: 9 [16, 1, 20, 14, 6, 0]
Puntaje: 9 [41, 4, 20, 12, 6, 8]
Puntaje: 9 [41, 4, 20, 12, 6, 8]
Puntaje: 9 [41, 4, 20, 14, 6, 8]
Puntaje: 9 [41, 4, 20, 14, 6, 8]
Puntaje: 9 [41, 4, 20, 14, 6, 8]
Puntaje: 9 [41, 4, 20, 14, 6, 8]
Puntaje: 9 [41, 4, 20, 12, 6, 8]
Puntaje: 9 [72, 3, 20, 12, 6, 8]
Puntaje: 9 [41, 3, 20, 14, 6, 8]
Generation #52
Puntaje: 25 [41, 4, 20, 14, 6, 8]
Puntaje: 19 [41, 3, 20, 14, 6, 8]
Puntaje: 19 [41, 3, 20, 14, 6, 8]
Puntaje: 18 [65, 3, 20, 14, 6, 8]
Puntaje: 10 [41, 3, 20, 14, 6, 8]
Puntaje: 10 [41, 3, 20, 14, 6, 8]
Puntaje: 10 [16, 3, 20, 14, 6, 8]
Puntaje: 10 [41, 3, 20, 14, 6, 8]
Puntaje: 10 [41, 2, 20, 14, 6, 8]
Puntaje: 9 [41, 3, 20, 14, 6, 8]
Puntaje: 9 [41, 1, 20, 14, 6, 0]
Puntaje: 9 [48, 3, 20, 14, 4, 8]
Puntaje: 9 [41, 3, 20, 14, 6, 8]
Puntaje: 3 [41, 2, 20, 14, 6, 8]
Puntaje: 3 [41, 3, 0, 14, 8, 8]
Puntaje: 0 [65, 4, 20, 14, 6, 0]
Generation #53
Puntaje: 24 [41, 3, 20, 14, 6, 8]
Puntaje: 19 [65, 4, 20, 14, 6, 8]
Puntaje: 18 [41, 3, 20, 14, 6, 8]
Puntaje: 17 [41, 3, 20, 18, 6, 8]
Puntaje: 15 [2, 3, 20, 14, 6, 8]
Puntaje: 10 [16, 3, 20, 14, 6, 8]
Puntaje: 10 [41, 3, 20, 14, 6, 8]
Puntaje: 9 [41, 4, 20, 14, 6, 8]
Puntaje: 9 [41, 3, 20, 14, 6, 8]
Puntaje: 9 [41, 4, 20, 14, 6, 8]
Puntaje: 8 [41, 3, 20, 14, 6, 8]
Puntaje: 8 [41, 3, 20, 14, 6, 8]
Puntaje: 6 [41, 3, 6, 18, 6, 8]
Puntaje: 3 [41, 3, 20, 11, 3, 8]
Puntaje: 3 [41, 2, 20, 14, 6, 8]
Puntaje: 3 [16, 3, 20, 14, 2, 4]
Generation #54
Puntaje: 24 [41, 4, 20, 14, 6, 8]
Puntaje: 21 [41, 3, 20, 18, 6, 8]
Puntaje: 20 [83, 3, 20, 14, 6, 8]
Puntaje: 17 [41, 3, 20, 14, 6, 8]
Puntaje: 15 [41, 3, 20, 14, 6, 8]
Puntaje: 12 [65, 3, 20, 14, 6, 8]
Puntaje: 12 [41, 3, 20, 14, 6, 8]
Puntaje: 11 [65, 4, 20, 14, 6, 8]
Puntaje: 8 [2, 3, 20, 14, 6, 8]
Puntaje: 8 [3, 4, 20, 18, 6, 8]
Puntaje: 6 [65, 4, 20, 14, 2, 8]
Puntaje: 6 [65, 1, 7, 14, 6, 8]
Puntaje: 5 [16, 3, 0, 14, 6, 8]
Puntaje: 4 [41, 3, 20, 14, 6, 7]
Puntaje: 0 [41, 3, 20, 0, 6, 8]
Puntaje: 0 [2, 3, 20, 14, 6, 4]
Generation #55
Puntaje: 19 [41, 3, 20, 14, 6, 8]
Puntaje: 18 [41, 3, 20, 20, 6, 8]
Puntaje: 18 [41, 3, 20, 18, 6, 8]
Puntaje: 17 [41, 3, 20, 14, 6, 8]
Puntaje: 9 [41, 3, 20, 14, 6, 8]
Puntaje: 9 [41, 3, 20, 18, 6, 8]
Puntaje: 9 [41, 4, 20, 14, 6, 8]
Puntaje: 9 [41, 4, 20, 14, 6, 8]
Puntaje: 9 [41, 3, 20, 18, 6, 8]
Puntaje: 9 [41, 3, 20, 14, 6, 8]
Puntaje: 8 [5, 3, 20, 14, 5, 8]
Puntaje: 8 [41, 4, 20, 12, 6, 8]
Puntaje: 8 [41, 2, 20, 20, 6, 8]
Puntaje: 6 [65, 2, 10, 14, 6, 8]
Puntaje: 5 [83, 3, 0, 14, 6, 8]
Puntaje: 5 [41, 3, 3, 14, 6, 8]
Generation #56
Puntaje: 24 [12, 3, 20, 18, 6, 8]
Puntaje: 19 [41, 3, 20, 14, 6, 8]
Puntaje: 19 [41, 3, 20, 14, 6, 8]
Puntaje: 18 [5, 3, 20, 20, 6, 8]
Puntaje: 15 [41, 3, 20, 14, 6, 8]
Puntaje: 10 [41, 3, 20, 18, 6, 8]
Puntaje: 10 [41, 3, 20, 14, 6, 8]
Puntaje: 10 [41, 3, 20, 14, 6, 8]
Puntaje: 10 [63, 3, 20, 20, 6, 8]
Puntaje: 9 [41, 3, 20, 14, 6, 8]
Puntaje: 9 [41, 3, 20, 18, 6, 8]
Puntaje: 9 [41, 3, 20, 20, 6, 8]
Puntaje: 3 [41, 1, 20, 14, 6, 8]
Puntaje: 3 [8, 3, 14, 14, 6, 8]
Puntaje: 3 [41, 3, 20, 18, 2, 8]
Puntaje: 3 [41, 3, 16, 20, 6, 8]
Generation #57
Puntaje: 21 [41, 3, 20, 20, 6, 8]
Puntaje: 21 [41, 3, 20, 14, 6, 8]
Puntaje: 20 [41, 3, 20, 14, 6, 8]
Puntaje: 18 [41, 3, 20, 14, 6, 8]
Puntaje: 12 [41, 3, 20, 14, 6, 8]
Puntaje: 12 [41, 3, 20, 14, 6, 8]
Puntaje: 12 [79, 3, 20, 14, 6, 8]
Puntaje: 12 [12, 3, 20, 18, 6, 8]
Puntaje: 11 [12, 3, 20, 18, 6, 8]
Puntaje: 10 [5, 3, 13, 14, 6, 8]
Puntaje: 9 [41, 3, 20, 14, 6, 8]
Puntaje: 9 [41, 2, 20, 18, 6, 8]
Puntaje: 9 [41, 3, 20, 18, 6, 8]
Puntaje: 0 [41, 3, 20, 5, 6, 8]
Puntaje: 0 [35, 3, 20, 14, 0, 8]
Puntaje: 0 [41, 3, 18, 18, 6, 8]
Generation #58
Puntaje: 21 [41, 3, 20, 14, 6, 8]
Puntaje: 21 [38, 3, 20, 14, 6, 8]
Puntaje: 21 [41, 3, 20, 14, 6, 8]
Puntaje: 20 [41, 3, 20, 14, 6, 8]
Puntaje: 12 [41, 3, 20, 18, 6, 8]
Puntaje: 12 [87, 3, 20, 14, 6, 8]
Puntaje: 12 [41, 3, 20, 14, 6, 8]
Puntaje: 11 [41, 3, 20, 14, 6, 8]
Puntaje: 10 [80, 3, 20, 20, 6, 8]
Puntaje: 10 [41, 3, 20, 20, 6, 8]
Puntaje: 10 [41, 3, 20, 20, 6, 8]
Puntaje: 5 [41, 3, 0, 15, 6, 8]
Puntaje: 4 [86, 3, 20, 14, 6, 6]
Puntaje: 2 [41, 3, 14, 14, 6, 8]
Puntaje: 1 [41, 3, 20, 14, 6, 9]
Puntaje: 0 [41, 3, 20, 14, 9, 8]
Generation #59
Puntaje: 24 [41, 3, 20, 14, 6, 8]
Puntaje: 20 [41, 3, 20, 14, 6, 8]
Puntaje: 19 [41, 3, 20, 18, 6, 8]
Puntaje: 18 [41, 3, 20, 14, 6, 8]
Puntaje: 15 [41, 3, 20, 14, 6, 8]
Puntaje: 11 [41, 3, 20, 14, 6, 8]
Puntaje: 10 [41, 3, 20, 14, 6, 8]
Puntaje: 10 [41, 3, 20, 14, 6, 8]
Puntaje: 9 [87, 3, 20, 14, 6, 8]
Puntaje: 9 [38, 3, 20, 14, 6, 8]
Puntaje: 9 [41, 3, 20, 14, 6, 8]
Puntaje: 6 [41, 2, 20, 14, 6, 8]
Puntaje: 6 [41, 3, 20, 14, 6, 2]
Puntaje: 3 [41, 3, 5, 18, 6, 1]
Puntaje: 3 [41, 1, 20, 14, 6, 8]
Puntaje: 0 [41, 3, 20, 4, 6, 8]
Generation #60
Puntaje: 24 [41, 3, 20, 18, 6, 8]
Puntaje: 24 [41, 3, 20, 18, 6, 8]
Puntaje: 22 [41, 3, 20, 14, 6, 8]
Puntaje: 21 [41, 3, 20, 14, 6, 8]
Puntaje: 15 [41, 3, 20, 14, 6, 8]
Puntaje: 15 [41, 3, 20, 14, 6, 8]
Puntaje: 13 [41, 3, 20, 14, 6, 8]
Puntaje: 12 [41, 3, 20, 14, 6, 8]
Puntaje: 12 [41, 3, 20, 14, 6, 8]
Puntaje: 6 [31, 2, 20, 14, 6, 4]
Puntaje: 6 [41, 1, 20, 14, 6, 8]
Puntaje: 3 [41, 3, 20, 14, 6, 6]
Puntaje: 3 [41, 3, 20, 14, 6, 3]
Puntaje: 1 [41, 3, 18, 18, 6, 8]
Puntaje: 0 [41, 3, 20, 1, 6, 8]
Puntaje: 0 [41, 3, 20, 2, 6, 8]
Generation #61
Puntaje: 22 [41, 3, 20, 18, 6, 8]
Puntaje: 22 [41, 3, 20, 18, 6, 8]
Puntaje: 19 [41, 3, 20, 14, 6, 8]
Puntaje: 15 [41, 3, 12, 18, 6, 8]
Puntaje: 12 [41, 3, 20, 14, 6, 8]
Puntaje: 12 [41, 3, 20, 18, 6, 8]
Puntaje: 12 [41, 3, 20, 14, 6, 8]
Puntaje: 12 [41, 3, 20, 18, 6, 8]
Puntaje: 12 [41, 3, 20, 20, 6, 8]
