Generacion,k,e,aa,da,af,df,puntos
184,68,4,12,6,3,10,3
184,68,4,12,6,3,10,3
184,33,2,12,6,3,9,3
184,68,2,12,6,3,9,0
185,68,2,12,6,3,10,24
185,68,2,12,6,3,10,21
185,68,2,12,6,3,10,18
185,68,2,12,6,3,10,18
185,68,2,12,6,3,10,15
185,68,2,12,6,3,10,12
185,68,2,12,6,3,10,12
185,68,2,12,6,3,10,9
185,68,2,12,6,3,10,9
185,68,2,12,6,3,10,9
185,68,2,12,6,3,10,9
185,68,2,12,6,3,10,9
185,68,2,12,6,3,10,9
185,68,2,12,6,3,7,3
185,68,4,12,6,3,10,3
185,68,2,12,6,3,7,0
186,68,2,12,6,3,10,21
186,68,2,12,6,3,10,18
186,68,2,12,6,3,10,18
186,94,2,12,6,3,10,18
186,68,2,12,6,3,10,12
186,68,2,12,6,3,10,12
186,68,2,12,6,3,10,9
186,68,2,12,6,3,10,9
186,68,2,12,6,3,10,9
186,68,2,12,6,3,10,9
186,68,2,12,6,3,10,9
186,68,2,12,6,3,10,9
186,68,2,12,6,3,10,9
186,68,2,12,6,3,10,9
186,68,2,12,6,3,10,9
186,68,2,12,0,3,10,0
187,68,2,12,6,3,10,21
187,68,2,12,6,3,10,21
187,68,2,12,6,3,10,18
187,94,2,12,6,3,10,18
187,68,2,12,6,3,10,12
187,94,2,12,6,3,10,12
187,94,2,12,6,3,10,12
187,68,2,12,6,3,10,12
187,68,2,12,6,3,10,9
187,68,2,12,20,3,10,9
187,68,2,12,6,3,10,9
187,68,2,12,6,3,10,9
187,94,2,12,6,3,10,9
187,68,2,12,6,3,10,9
187,68,4,13,6,3,10,0
187,68,3,12,6,3,10,0
188,94,2,12,6,3,10,21
188,68,2,12,6,3,10,21
188,68,2,12,6,3,10,18
188,94,2,12,6,3,10,18
188,68,2,12,6,3,10,12
188,68,2,12,6,3,10,12
188,68,2,12,6,3,10,12
188,94,2,12,6,3,10,12
188,94,2,12,6,3,10,9
188,68,2,12,6,3,10,9
188,94,2,12,6,3,10,9
188,68,2,12,6,3,10,9
188,68,2,12,6,3,10,9
188,68,2,12,6,3,10,9
188,94,4,3,6,10,10,0
188,68,2,12,6,3,9,0
189,94,2,12,6,3,10,21
189,68,2,12,6,3,10,18
189,68,2,12,6,3,10,18
189,68,2,12,6,3,10,18
189,94,2,12,6,3,10,12
189,68,2,12,6,3,10,12
189,94,2,12,6,3,10,9
189,94,2,12,6,3,10,9
189,68,2,12,6,3,10,9
189,94,2,12,6,3,10,9
189,68,2,6,6,3,10,9
189,68,2,12,5,3,10,9
189,68,2,12,6,3,10,9
189,68,2,12,6,3,10,9
189,68,2,12,6,3,10,9
189,94,3,12,6,3,10,0
190,42,2,12,6,3,10,21
190,94,2,12,6,3,10,18
190,94,2,12,6,3,10,18
190,94,2,12,6,3,10,18
190,94,2,12,6,3,10,12
190,68,2,12,6,3,10,12
190,68,2,12,6,3,10,9
190,68,2,12,6,3,10,9
190,57,2,12,6,3,10,9
190,68,2,12,6,3,10,9
190,94,2,12,6,3,10,9
190,68,2,12,6,3,10,9
190,94,2,12,6,3,10,9
190,68,2,12,6,3,10,9
190,68,2,12,6,3,10,9
190,68,2,12,6,3,8,0
191,68,2,12,6,3,10,24
191,94,2,12,6,3,10,21
191,14,2,12,6,3,10,18
191,75,2,12,6,3,10,18
191,94,2,12,6,3,10,12
191,94,2,12,6,3,10,12
191,94,2,12,6,3,10,9
191,68,2,12,6,3,10,9
191,42,2,12,6,3,10,9
191,94,2,12,6,3,10,9
191,42,2,12,6,3,10,9
191,56,1,12,6,3,10,9
191,94,2,12,6,3,10,9
191,68,2,18,6,3,10,6
191,94,3,12,6,3,10,6
191,42,2,12,6,0,10,0
192,94,2,12,6,3,10,21
192,14,2,12,6,3,10,21
192,94,2,12,6,3,10,18
192,75,2,12,6,9,10,18
192,10,2,12,6,3,10,12
192,75,2,12,6,3,10,12
192,68,2,12,6,3,10,12
192,94,2,12,6,3,10,12
192,94,2,12,6,3,10,9
192,68,2,12,6,3,10,9
192,68,2,12,6,3,10,9
192,94,2,12,6,3,10,9
192,75,2,12,6,3,10,9
192,14,2,12,6,3,10,9
192,14,2,12,6,3,4,0
192,14,2,12,1,3,10,0
193,75,2,12,6,3,10,24
193,94,2,12,6,3,10,21
193,75,2,12,6,9,10,18
193,94,2,12,6,3,10,18
193,94,2,12,6,3,10,15
193,94,2,12,6,3,10,12
193,94,2,12,6,3,10,12
193,68,2,12,6,3,10,9
193,94,2,12,6,3,10,9
193,10,2,12,6,3,10,9
193,14,2,12,6,3,10,9
193,68,2,12,6,3,10,9
193,94,2,12,6,3,10,9
193,94,2,12,6,0,10,6
193,10,2,12,6,3,5,0
193,10,2,12,6,3,7,0
194,94,2,12,6,3,10,21
194,75,2,12,6,3,10,21
194,75,2,12,6,3,10,18
194,94,2,12,6,3,10,18
194,94,2,12,6,3,10,12
194,75,2,12,6,3,10,12
194,75,2,12,6,9,10,9
194,94,2,12,6,3,10,9
194,94,2,12,6,3,10,9
194,94,2,12,6,3,10,9
194,94,2,12,6,3,10,9
194,94,2,12,6,3,10,9
194,94,2,3,6,3,10,9
194,75,2,12,12,3,10,9
194,25,2,18,6,3,10,3
194,94,2,12,6,0,10,3
195,75,2,12,6,3,10,21
195,93,2,12,6,3,10,21
195,75,2,12,6,3,10,18
195,94,2,12,6,3,10,18
195,94,2,12,6,3,10,12
195,75,2,12,6,3,10,12
195,75,2,12,6,3,10,12
195,94,2,12,6,3,10,12
195,94,2,12,6,3,10,9
195,75,2,12,6,3,10,9
195,75,2,12,6,9,10,9
195,94,2,12,6,3,10,9
195,94,2,12,16,3,10,9
195,75,2,12,6,3,10,9
195,94,2,18,6,3,10,0
195,75,2,12,6,3,6,0
196,93,2,12,6,3,10,24
196,94,2,12,6,3,10,24
196,75,2,12,6,3,10,21
196,70,2,12,6,3,10,18
196,93,2,12,6,3,10,15
196,94,2,12,6,3,10,15
196,75,2,12,6,3,10,12
196,93,2,12,6,3,10,12
196,75,2,12,6,3,10,9
196,75,2,12,6,3,10,9
196,75,2,12,6,3,10,9
196,93,4,12,6,3,10,6
196,75,2,12,8,3,10,3
196,75,2,12,6,3,6,3
196,94,2,12,6,3,4,0
196,93,3,12,6,3,10,0
197,75,2,12,6,3,10,24
197,94,2,12,6,3,10,24
197,93,2,12,6,3,10,18
197,71,2,12,6,3,10,18
197,75,2,12,6,3,10,15
197,75,2,12,6,3,10,15
197,93,2,12,6,3,10,9
197,94,2,12,6,3,10,9
197,94,2,12,6,3,10,9
197,49,2,12,6,3,10,9
197,93,2,12,6,3,10,9
197,94,2,12,6,3,10,9
197,98,2,12,6,4,10,6
197,70,3,12,6,3,10,6
197,94,2,12,6,3,4,0
197,93,2,12,6,0,10,0
198,93,2,12,6,3,10,24
198,93,2,12,6,3,10,21
198,71,2,12,6,3,10,18
198,75,2,12,6,3,10,18
198,94,2,12,6,3,10,15
198,94,2,12,6,3,10,12
198,71,2,12,6,3,10,12
198,75,2,12,6,3,10,9
198,94,2,12,6,3,10,9
198,75,2,12,6,3,10,9
198,75,2,12,6,3,10,9
198,75,2,12,6,3,10,9
198,75,2,12,6,3,10,9
198,75,2,12,6,3,6,3
198,93,2,12,6,7,10,3
198,93,2,12,6,3,7,0
199,71,2,12,6,3,10,21
199,75,2,12,6,3,10,21
199,75,2,12,6,3,10,18
199,94,2,12,6,3,10,18
199,93,2,12,6,3,10,12
199,94,2,12,6,3,10,12
199,93,2,12,19,3,10,12
199,93,2,12,6,3,10,12
199,93,2,12,6,3,10,9
199,94,2,12,6,3,10,9
199,35,2,12,6,3,10,9
199,71,2,12,6,3,10,9
199,94,2,12,6,3,10,9
199,93,2,12,6,3,10,9
199,71,2,19,6,3,10,0
199,94,2,12,0,3,10,0
